Date,Close,High,Low,Open,Volume
2021-06-24,399.42291259765625,399.84571427828763,398.9718954640753,399.22560514669493,45110300
2021-06-25,400.841796875,401.29281413405675,399.845825517884,400.174690477139,58129500
2021-06-28,401.6497497558594,401.8188704262666,400.16519830299507,401.3678819718473,53159600
2021-06-29,401.8659362792969,402.6739765145748,401.33035872377803,402.0350569786464,35970500
2021-06-30,402.20416259765625,402.8806740439344,401.37731208840023,401.4054988705683,64827900
2021-07-01,404.4309997558594,404.59074396913576,402.89945103578833,402.9652297515047,53441000
2021-07-02,407.5222473144531,407.8792989685119,404.5155237085029,405.5960838218622,57697700
2021-07-06,406.7800598144531,407.7948414739356,404.0364503557754,407.57872366191185,68710400
2021-07-07,408.21759033203125,408.4994868338858,405.4457944463871,407.4659236755757,63549500
2021-07-08,404.89141845703125,405.6524902342203,401.6967636141339,402.8806657894251,97595200
2021-07-09,409.2135314941406,409.5142096043328,404.69406938658494,406.4041438797797,76238600
2021-07-12,410.6793518066406,410.93306153821294,408.69681441503684,409.1290213300447,52889600
2021-07-13,409.2793884277344,411.3934834062795,409.01630219959645,409.8901212422422,52911300
2021-07-14,409.8900451660156,411.46859091611077,408.64039298286,410.9799818157925,64130400
2021-07-15,408.4900817871094,409.22296681332864,406.58269968847173,408.54645535264586,55126400
2021-07-16,405.2860412597656,409.7209432529059,404.89142630984423,409.6739748407586,75874700
2021-07-19,399.30084228515625,405.3518538666455,396.48204913878226,400.4471526449849,147987000
2021-07-20,405.0229797363281,406.3008475109484,399.16927577919,399.96793955404695,99608200
2021-07-21,408.3021545410156,408.44311713039826,404.97599944679223,406.2256517266708,64724400
2021-07-22,409.15716552734375,409.4014700806899,407.4940880872588,408.48065410397567,47878500
2021-07-23,413.3665771484375,413.7048185262917,410.4068503952386,411.0927383028575,63766600
2021-07-26,414.38134765625,414.39075280856224,412.72767528125456,412.774643694326,43719200
2021-07-27,412.49273681640625,413.36655567137274,409.65513381425745,413.3383688913494,67397100
2021-07-28,412.3236083984375,413.7048180381999,410.8954303476653,413.12227210530915,52472400
2021-07-29,414.03369140625,415.1142229497678,413.244432835135,413.25383798722675,47435300
2021-07-30,412.02288818359375,413.4792527656694,411.32756657007235,411.4591239770927,68951200
2021-08-02,411.1585693359375,414.29682232930344,410.80151760882893,413.7424631066734,58783300
2021-08-03,414.5034484863281,414.6256007542447,409.7584923853187,411.9571471850933,58053900
2021-08-04,412.464599609375,414.4753237326035,412.2297001895343,413.21626628316693,46732200
2021-08-05,415.07666015625,415.1612205024383,413.3102120156651,413.62967177045795,38969700
2021-08-06,415.7625732421875,416.1854036729654,415.1142485412592,415.39614505319315,46930000
2021-08-09,415.42431640625,416.0538307784521,414.6538394461939,415.7343710161899,41222600
2021-08-10,415.9411315917969,416.65523506872177,415.189464849743,415.8753528664489,43339300
2021-08-11,416.97454833984375,417.0685138181424,415.88461187490367,417.0121402660108,44034300
2021-08-12,418.2243347167969,418.3652973166653,415.92233746699225,416.8243432652148,38909400
2021-08-13,418.98541259765625,419.0041942286406,418.18674883001233,418.67532930381714,39470300
2021-08-16,419.9718933105469,420.1034220491868,416.11953784781855,417.6792731297716,73740000
2021-08-17,417.2189636230469,418.08337743473044,414.2216447172126,417.40686595529536,92673900
2021-08-18,412.65252685546875,417.77334598687406,412.40825094257275,416.2042051509301,89351900
2021-08-19,413.2913818359375,414.49409427742756,409.7772960279677,409.9182299315039,92812200
2021-08-20,416.5799865722656,416.9088514737455,413.15046099796143,413.6390701113293,72008700
2021-08-23,420.244384765625,421.15579548269295,416.65511545311097,418.27122429138893,54973000
2021-08-24,420.91156005859375,421.44713760045585,420.3947928212322,420.91156005859375,38744700
2021-08-25,421.7947692871094,422.3115365062703,420.7236142411114,421.0994762269488,40529700
2021-08-26,419.3048400878906,421.74777094308087,419.21087459171173,421.5128715397554,57829600
2021-08-27,423.05389404296875,423.42972741443157,420.05657487618697,420.112948448194,77235100
2021-08-30,424.9142761230469,425.7035347462911,423.4860692744892,423.73037385105744,48357400
2021-08-31,424.2846374511719,425.15845622920676,423.6833099722006,424.8202148987054,59300200
2021-09-01,424.5101623535156,425.74103285220224,424.2752629656099,425.22426566850635,48721400
2021-09-02,425.8162841796875,426.624324438472,424.6136002700282,425.93843646863075,42501000
2021-09-03,425.7129211425781,426.22971709164716,424.2753377820622,424.67938659293344,47170500
2021-09-07,424.1907043457031,425.45916678038213,423.51419295882374,425.36520128999075,51671500
2021-09-08,423.6739196777344,424.3880229661524,421.74772756403854,423.6551380501278,56181900
2021-09-09,421.8605041503906,425.2336558006691,421.6161996198401,423.4766130290712,57970400
2021-09-10,418.53436279296875,424.21891687872017,418.41221051546853,423.79611515765436,89948200
2021-09-13,419.6055603027344,421.8042443220271,417.28475265947947,421.5411580929,83738600
2021-09-14,417.3410949707031,421.259201058738,416.44846574600996,421.05248843166396,78197100
2021-09-15,420.8269958496094,421.32498145214555,416.6551800315069,417.7638983655694,78792200
2021-09-16,420.1598815917969,421.2779763825917,417.2001261406688,420.30081550036397,77786700
2021-09-17,416.0670471191406,419.8092009655331,415.70885157843173,419.3850447458292,118425000
2021-09-20,409.1295166015625,411.50487801227933,404.2467861081484,409.9213037384681,166445500
2021-09-21,408.7430114746094,412.7773715752907,408.21515342525714,411.4765682514919,92526100
2021-09-22,412.7302551269531,414.7757267973973,408.8561507112312,411.0241372373776,102350100
2021-09-23,417.7449035644531,419.35678355873563,414.3703804133432,414.6060323552564,76396000
2021-09-24,418.43304443359375,419.1494355881211,415.887991791221,416.104801947488,62094800
2021-09-27,417.2359313964844,418.5649830834851,416.5383820618651,417.39615861384715,61371100
2021-09-28,408.82781982421875,414.7851074945161,408.092586956221,414.4551890406225,130436300
2021-09-29,409.5160217285156,411.9573727856747,408.9504512241524,410.21354238310084,82329200
2021-09-30,404.5107116699219,411.70278478161407,404.17135791481275,410.9958289550851,140506000
2021-10-01,409.31805419921875,411.0053304314514,402.71039223736494,406.2451719392957,129240100
2021-10-04,404.0394287109375,409.0540804379198,401.89025527152086,408.14918498760755,128570000
2021-10-05,408.2434387207031,410.49625637556306,404.74637188186426,405.5475654887487,90682500
2021-10-06,409.9401550292969,410.14752991038995,403.00257494565346,404.6332681429632,113032200
2021-10-07,413.4843444824219,416.33100970659876,413.05075294528,413.22985073007703,72437500
2021-10-08,412.7302551269531,414.64377665813777,412.098723983002,414.2573039916996,74557400
2021-10-11,409.7422180175781,414.99255076639076,409.6762285626982,412.0704606111341,65233300
2021-10-12,408.7335510253906,411.07122850437753,407.94176400011384,410.66591409252834,71181200
2021-10-13,410.2041015625,411.02416583800897,406.77302374359545,409.76107469610764,72974000
2021-10-14,417.1038818359375,417.25470251068054,413.40884721998947,413.880151041273,70236800
2021-10-15,420.280517578125,420.6481484124566,418.602676915053,419.22480148892544,66260200
2021-10-18,421.52484130859375,421.8641663546868,417.82980557650626,418.48964263205755,62213200
2021-10-19,424.77679443359375,424.84275511760603,422.54278977547085,423.1555078607133,46996800
2021-10-20,426.4452209472656,426.74686236318604,425.1255757102496,425.23868404969255,49571600
2021-10-21,427.5574645996094,427.78368126436493,425.4083199861109,425.84191151559463,41305400
2021-10-22,427.1144714355469,428.5755308868153,425.1632662499917,427.1239067193573,58845100
2021-10-25,429.4049072265625,429.7348256601838,426.4262923405436,428.20780585633406,45214500
2021-10-26,429.7914123535156,432.1762087588682,429.4143750148794,430.96026549922436,56075100
2021-10-27,427.8873596191406,430.92255769132396,427.81193489095295,430.25331425071147,72438000
2021-10-28,432.01605224609375,432.09144821971626,429.310772221921,429.32017873980527,51437900
2021-10-29,432.89263916015625,433.1848452815996,429.41441402054215,429.7066201419855,70162400
2021-11-01,433.6372985839844,434.25942318135986,431.9029036910467,433.8823570500241,48433600
2021-11-02,435.3905029296875,435.7015795883174,433.6749499643309,433.80692885371445,48908400
2021-11-03,438.0487060546875,438.4540205123054,434.38194783725373,434.824974662078,52509800
2021-11-04,440.113037109375,440.1978683644072,438.3032173703606,438.6519776741961,52847100
2021-11-05,441.6400146484375,443.63833850613855,440.1224299556743,442.34697047164906,66390600
2021-11-08,442.0171813964844,443.242589108439,441.32909593743705,442.74300799776705,50405200
2021-11-09,440.55609130859375,442.62040494088984,439.1421794380408,442.38475296246435,51149100
2021-11-10,437.0118408203125,440.5560554928544,435.52253309482785,438.85934412646145,69429700
2021-11-11,437.1532287597656,438.5860110906729,437.13438695871474,438.51058635425227,34848500
2021-11-12,440.4523620605469,441.00849724307704,437.4737177867428,438.42576092547034,53466700
2021-11-15,440.6031494140625,441.9039527580955,439.4720373333301,441.7437255438924,46980500
2021-11-16,442.3469543457031,443.4875016443956,440.26379931709175,440.339195278399,48857500
2021-11-17,441.27239990234375,442.2621265199657,440.65027534385655,442.0830287486085,47858300
2021-11-18,442.7711486816406,443.03507770094774,439.57569460199926,442.309251323274,50625600
2021-11-19,441.97943115234375,443.91176583702435,441.6118002643481,442.6580812235169,57315600
2021-11-22,440.735107421875,446.3624767742698,440.52773256865373,443.8645720191761,72762000
2021-11-23,441.3195495605469,442.17732611315665,437.79420558269936,440.4052188410492,73206500
2021-11-24,442.4978942871094,442.620437927601,438.4918103553189,439.31187469877796,61858800
2021-11-26,432.628662109375,437.2757112190327,431.49752135014876,435.80524549170127,112669600
2021-11-29,437.9355773925781,439.78308057442894,435.23029768476994,437.43599642318605,86268800
2021-11-30,429.4144287109375,437.39831833000216,429.1693414654298,435.48482555019865,148559600
2021-12-01,424.6448669433594,438.00163379487077,424.4469273351443,435.145532954753,131939200
2021-12-02,431.14886474609375,432.7230326583945,424.4657779229065,424.8616859136416,127637800
2021-12-03,427.3972473144531,433.8823649056814,423.1555121550906,432.81724224030523,137331600
2021-12-06,432.4590148925781,434.34423038043997,427.5291660360214,429.9516748417892,98977500
2021-12-07,441.40435791015625,441.9699283158001,432.3270406361957,437.7564705046071,95484700
2021-12-08,442.5732116699219,443.02567377766377,440.03759434211855,441.80029512259415,72238800
2021-12-09,439.5851135253906,442.6768656791159,439.3871739598031,441.281795905493,61272600
2021-12-10,443.72320556640625,443.87402627279704,439.7359928119884,442.2998872884148,77159800
2021-12-13,439.7925109863281,443.55350675639556,439.50971139770047,443.2047464865836,87724700
2021-12-14,436.7667236328125,439.0101347338108,433.83522726823674,436.5122298900504,97264100
2021-12-15,443.5911865234375,443.83624496291236,434.29705970277206,436.82327018478196,116899300
2021-12-16,439.6794128417969,445.7309387127813,438.1240869835833,445.4481678837098,116568600
2021-12-17,434.99993896484375,439.60656170872556,433.28782720309647,436.5890765889238,135511600
2021-12-20,430.3743896484375,430.771659603725,426.742062864258,429.90142998069797,107134800
2021-12-21,438.0174560546875,438.159338198056,431.63249979857073,433.80810297600897,69806300
2021-12-22,442.39703369140625,442.5105393973741,437.5633706863754,437.7620345389874,58890200
2021-12-23,445.1496887207031,446.65369714760357,443.29569472408735,443.3997320049562,56439700
2021-12-27,451.4494934082031,451.49677783042705,446.48341665361187,446.5307010758358,56808600
2021-12-28,451.0805969238281,452.9156829394374,450.31440448987655,451.88463421803556,47274600
2021-12-29,451.6576232910156,452.6792035816923,450.181991278277,451.1846635723899,54503000
2021-12-30,450.40899658203125,453.095404283241,449.9455053015741,452.083263571022,55329000
2021-12-31,449.2738342285156,451.07107517141947,448.9995384088033,449.9170813081463,65237400
2022-01-03,451.8751220703125,452.00756463480985,448.2238872560393,450.5413723302358,72668200
2022-01-04,451.7237854003906,454.02239141771696,449.86032307936296,453.3034834561525,71178700
2022-01-05,443.04974365234375,452.13057588020047,442.9551459366762,451.35491502576446,104538900
2022-01-06,442.6335144042969,445.35776682155085,440.25924753685416,442.58622998244016,86858900
2022-01-07,440.88360595703125,443.82543054400713,439.5214795995845,442.6430311967215,85111600
2022-01-10,440.33489990234375,440.5524428650343,431.90675552654443,437.6768689948834,119362000
2022-01-11,444.34564208984375,444.44023980411635,437.0620510983953,440.07009675611505,74303100
2022-01-12,445.5469970703125,447.6091235405263,443.5794971916765,446.08617811896727,67605400
2022-01-13,439.407958984375,447.3063921299082,438.3769102525567,446.6537054029599,91173100
2022-01-14,439.58770751953125,439.93769311285763,435.0283686395281,436.2486128671345,95890900
2022-01-18,431.8027648925781,435.08510657220825,430.6865868583265,434.8770031364011,109709100
2022-01-19,427.3190612792969,434.7539734256139,427.04473658825316,433.3540312792543,109357600
2022-01-20,422.58953857421875,433.9311041940373,420.46121968940173,429.2109751047605,122379700
2022-01-21,414.2937316894531,423.8285852162134,414.26535526607927,421.4637870445088,202271200
2022-01-24,416.05316162109375,416.5639661506676,398.00503320354795,408.6655338392634,251783900
2022-01-25,410.9735412597656,415.93961736525426,404.04940536170756,409.6397916416603,167997300
2022-01-26,409.9425048828125,420.0260079380278,405.6669312340907,416.885548979642,186391100
2022-01-27,407.91827392578125,417.7085455157903,406.225098979547,414.5586466067945,149878300
2022-01-28,418.049072265625,418.0963566867088,404.6832271039297,409.2803813325248,164457400
2022-01-31,425.5786437988281,425.92862939350965,416.0248511182764,417.37750906908354,152251400
2022-02-01,428.4542236328125,429.0974419265007,422.7692385378579,426.3069680203135,123155400
2022-02-02,432.6162109375,433.3445584287272,428.5487405020681,430.8662544052309,117361000
2022-02-03,422.4476013183594,428.47310315644444,421.60571921304773,426.5623563990489,118024400
2022-02-04,424.4340515136719,428.2933900112805,419.8273997309541,422.21113512307284,118454400
2022-02-07,423.0719299316406,426.6001909007989,421.7381800825274,425.2002486311931,84472900
2022-02-08,426.5528869628906,427.4798983462463,421.142226961754,422.5705744611604,81012000
2022-02-09,432.7959899902344,433.1175991367621,430.40281495436784,430.60144995457046,92589900
2022-02-10,425.0204772949219,432.9567254068863,423.01513294817045,426.9312239359051,140103700
2022-02-11,416.6396179199219,427.1866126231048,415.20183093771124,425.1056074278394,153214600
2022-02-14,415.27752685546875,417.7180150863629,411.7965503726483,416.1288774138365,123006300
2022-02-15,421.9747009277344,422.1449595121164,419.21260324556744,419.73287629852035,88482700
2022-02-16,422.4476013183594,423.82863553178055,418.0396135389401,419.921983869593,84863600
2022-02-17,413.423583984375,422.41928787627376,412.8182105012126,419.2504517040746,102259100
2022-02-18,410.74658203125,414.9369979489971,408.46691286548753,413.6789090102442,132642900
2022-02-22,406.3385925292969,411.9478874905425,402.82921086642835,408.53313240570213,124391800
2022-02-23,399.13067626953125,409.8290216743736,398.5631188932216,409.26146429806397,132578000
2022-02-24,405.1372985839844,405.57244232576124,388.43238610030824,388.7918112514867,213942900
2022-02-25,414.0762634277344,414.1613927191471,404.7211056644664,406.3764647986721,121804500
2022-02-28,413.01678466796875,414.5018850268596,407.40748965693734,408.665549734316,145615000
2022-03-01,406.7264099121094,413.5275723046222,404.01159714649674,411.51275948322075,137785900
2022-03-02,414.20867919921875,415.9396990802248,408.23046138487615,408.9871853932259,117726500
2022-03-03,412.14654541015625,417.254504541962,410.33983584072405,416.6491311196768,105501700
2022-03-04,408.7980041503906,409.9330901221698,404.7400017983939,408.4007052966077,113978200
2022-03-07,396.7469787597656,408.92095717943505,396.6807574716845,408.21151760843173,137896600
2022-03-08,393.7389831542969,404.10625256186984,392.67008952422367,396.9267271799458,164772700
2022-03-09,404.29534912109375,406.2817853146848,399.95358323823655,402.14812282100684,116990800
2022-03-10,402.4698181152344,403.36842427273797,397.70237600280313,399.669875757918,93972700
2022-03-11,397.35235595703125,405.58183714067377,396.8415514153587,404.96699532473235,95636300
2022-03-14,394.44842529296875,401.5901058587185,393.30387079878767,398.1280659463087,95729200
2022-03-15,403.1224670410156,403.7562168476836,395.7915919884994,397.0685600329453,106219100
2022-03-16,412.06146240234375,412.11821526495754,401.82660612578036,406.64136195251285,144954800
2022-03-17,417.21673583984375,417.21673583984375,409.7628852922766,410.14124733248764,102676900
2022-03-18,421.7863464355469,422.1089546797308,414.85969463963477,415.5998027190798,106345500
2022-03-21,421.66302490234375,423.6271389755555,418.1427408368208,421.61556462774155,88349800
2022-03-22,426.5970764160156,427.53643659552324,423.05782555472354,423.05782555472354,74650400
2022-03-23,421.1031799316406,425.55332638564335,421.0177861842086,424.0541434470879,79426100
2022-03-24,427.45111083984375,427.4606086878058,422.01417201866485,423.1338177177472,64736900
2022-03-25,429.5385437011719,429.81372063765116,425.4963992292135,428.0867920742761,77101300
2022-03-28,432.59381103515625,432.59381103515625,427.0429864983594,428.94070230876207,68529800
2022-03-29,437.9454345703125,438.43885930354094,433.79892940016117,436.49368286841064,86581500
2022-03-30,435.2412109375,437.6133561269199,433.1252470040713,436.79732312419725,79666900
2022-03-31,428.542236328125,435.29810058107427,428.0867740686455,434.4725987632066,121699900
2022-04-01,429.7567443847656,430.26910681563794,426.17006258443,430.12678391817343,89048800
2022-04-04,433.4383239746094,433.54271341244913,429.13052949203757,429.9560313211461,59601000
2022-04-05,427.9634094238281,434.4156320427128,426.81529938704466,431.93912663814103,74214500
2022-04-06,423.6840515136719,425.97080270252854,420.7900462798935,424.0351532872962,106898000
2022-04-07,425.8189697265625,427.6407897227167,420.846963358929,422.8016084098771,78097200
2022-04-08,424.6803894042969,427.58389261830564,423.13374620427055,425.05992681953586,79272700
2022-04-11,417.4216613769531,422.2418477063847,416.9187677503184,421.3973501116836,89770500
2022-04-12,415.8749694824219,422.95344185969435,414.3188285059621,420.4199783284058,84363600
2022-04-13,420.63824462890625,421.3973194587367,415.44799012468565,415.62827546421886,74070400
2022-04-14,415.40057373046875,421.9856509126384,415.2961842874288,420.865976406667,97869500
2022-04-18,415.5713195800781,417.26028558117775,413.33199974941584,414.4706408777996,66002500
2022-04-19,422.27978515625,423.000897567329,415.2961750081894,415.4669625036937,77821000
2022-04-20,421.9666748046875,424.680424010639,420.79959788164615,424.06367204101167,65224400
2022-04-21,415.65679931640625,426.99566580375813,414.7459035993521,425.60084316349423,85417300
2022-04-22,404.25146484375,415.6756941570096,403.68214426024474,414.5655465281797,132471800
2022-04-25,406.59515380859375,406.7659413001945,397.4196841407292,402.00268452995533,119647700
2022-04-26,394.81976318359375,404.2514126726448,394.7912986059344,404.05213167218534,103996300
2022-04-27,395.9300537109375,401.2911257473321,393.7856538532341,395.90158912299444,122030000
2022-04-28,405.9309387207031,407.66736507678297,396.24310664725425,400.69325298442976,105449100
2022-04-29,390.929443359375,404.09009741413075,390.17983753239577,401.9267026237167,145491100
2022-05-02,393.2826843261719,394.64904219767647,384.3064665675945,390.9959330128461,158312500
2022-05-03,395.0855407714844,397.5051173465634,392.2199707737604,393.7856098060658,100028200
2022-05-04,407.11700439453125,407.68632497643506,392.5520285453258,395.7496753190645,144247900
2022-05-05,392.6469421386719,403.26466589369136,388.5004371483432,402.83766819412307,172929100
2022-05-06,390.3032531738281,393.5862938041911,384.9801735986201,390.07553651597715,151770800
2022-05-09,377.8067932128906,385.62537367241526,376.2221876512533,384.3823720398505,155586100
2022-05-10,378.6797790527344,385.31228796506707,374.62816535383854,383.8036070473492,132497200
2022-05-11,372.66400146484375,383.3766170241636,371.91439549274446,377.7119332720128,142361000
2022-05-12,372.27490234375,375.5579425463097,365.45261177508553,369.45679324266854,125090800
2022-05-13,381.17523193359375,382.56055648756023,375.3776945718479,376.4214441495683,104174400
2022-05-16,379.6285705566406,383.3101440048578,377.2659235471476,379.52421008230226,78622400
2022-05-17,387.4377136230469,387.6749281280144,381.99124889833473,385.73924965956155,83029700
2022-05-18,371.8194885253906,383.1488555613553,370.57648684005943,382.86420973908423,117674500
2022-05-19,369.542236328125,373.9829138685316,367.31241418995535,368.7451990662184,98510700
2022-05-20,369.70355224609375,376.72509575107233,361.07843638256344,373.1384136201305,131432200
2022-05-23,376.6207275390625,377.38930019728645,370.415188153358,372.7398728634355,76414900
2022-05-24,373.7456970214844,374.9412384284281,367.1700889774752,372.4836996470706,91448800
2022-05-25,377.0477294921875,379.0213705085386,371.8480057616769,372.24650993825225,91472900
2022-05-26,384.58160400390625,386.2231386417738,378.0724525251895,378.2812024273643,82168300
2022-05-27,394.0227355957031,394.1365939090982,386.8493722833649,387.04862433180637,84768700
2022-05-31,391.8119201660156,395.1613876894027,389.0602378053124,392.40020748267347,95937000
2022-06-01,388.6427307128906,394.9526303936965,386.1187650491988,393.93737437755783,86585800
2022-06-02,396.04388427734375,396.0913155981684,386.2231974480646,388.4814842908441,79609600
2022-06-03,389.544189453125,392.8651926067963,388.56686682617567,391.3090515155026,71874300
2022-06-06,390.7302551269531,395.3037288108325,389.5536514825728,393.5673313620774,57508900
2022-06-07,394.4782409667969,394.93370326048847,386.76402029869297,387.22898043918536,59272400
2022-06-08,390.1894836425781,394.5542373047429,389.3924462018645,392.7608813454958,64350000
2022-06-09,380.9095764160156,390.68280270998093,380.9095764160156,388.4055491902739,86289800
2022-06-10,369.8648376464844,375.539018923671,369.81740632911726,374.6850525131261,132893900
2022-06-13,355.82177734375,362.28349850376446,354.2087070370515,360.42374478876593,170004900
2022-06-14,354.7494812011719,358.61133961615116,351.63722859868284,357.5770880302311,104011800
2022-06-15,359.8069152832031,364.26652989061614,353.08898535903893,358.0609913233088,125666800
2022-06-16,347.8987731933594,351.96938204270447,345.460201230786,351.5613800602234,134473300
2022-06-17,348.6486511230469,352.0030766154051,345.1322683934943,348.3151396135937,111113900
2022-06-21,357.4256286621094,358.81693789367245,354.3189791908924,354.3952320452466,76811900
2022-06-22,356.7774963378906,360.90378632423085,352.76552742803,353.1848307301624,90059400
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100
2022-06-24,371.7293701171875,371.7389089912618,363.4291246578567,363.45771219814634,98050300
2022-06-27,370.30950927734375,372.94918935666453,369.213614685377,372.65377505140225,66009600
2022-06-28,362.74298095703125,374.6644792020002,362.6286308001763,371.87232290504204,86548900
2022-06-29,362.44757080078125,364.2867703688928,360.61791010649307,363.29571627695856,65676000
2022-06-30,359.5029296875,362.75251565641565,355.03356025628176,358.54043407516025,112508300
2022-07-01,363.3052978515625,363.7436789870027,356.21529582598873,358.84546631087716,74839700
2022-07-05,363.9914245605469,364.0105023117819,355.357637013048,358.197459162974,81438000
2022-07-06,365.2206726074219,367.7174146268019,361.7423863037376,364.1342879585382,70426200
2022-07-07,370.6906433105469,371.49112350460933,365.2397294426553,367.0027052771426,64525900
2022-07-08,370.38568115234375,372.26300695261864,367.5172722738607,369.0515185508626,72397800
2022-07-11,366.15460205078125,368.6703928823558,365.4589331166824,367.6983874150096,58366900
2022-07-12,362.91448974609375,367.99376527770045,361.1610528959377,365.60183463812973,62219200
2022-07-13,361.00860595703125,363.9532680138976,357.0347924506578,357.4540957624864,84224600
2022-07-14,360.13189697265625,361.2182525694564,353.585088606192,356.0341654064419,89704800
2022-07-15,367.0122985839844,367.1266487598198,362.63822986665895,364.5536534757757,79060400
2022-07-18,363.9819030761719,370.7860002847752,362.7525805204478,370.109409022233,63203600
2022-07-19,373.8162841796875,374.3880639700949,367.25996703972453,367.9174803544756,78506000
2022-07-20,376.19873046875,377.6186558198573,372.6346814850552,374.00694154890255,71843800
2022-07-21,380.02960205078125,380.0772382519454,373.20642874129487,375.6174079751862,64903900
2022-07-22,376.503662109375,381.35420826114387,374.2737469034611,380.15350258530145,72197300
2022-07-25,376.9610900878906,377.81874530443775,374.71209714559507,377.1326153148139,53631500
2022-07-26,372.5013732910156,375.5222306756799,371.60559139022786,375.3125789737521,52946400
2022-07-27,382.173828125,383.92726526145685,375.5126398831095,375.8080541838099,82342100
2022-07-28,386.9671936035156,387.66283348896036,379.41976258385523,382.9838409651642,73966600
2022-07-29,392.608642578125,393.5997257422066,387.63420717412276,388.40609981595657,87003700
2022-08-01,391.446044921875,393.9618647731453,389.18754201289954,389.90225959583773,69997500
2022-08-02,388.863525390625,393.5711340175346,387.68186833804964,389.8736572094908,63435400
2022-08-03,394.9529724121094,396.12509070824535,390.71230285807104,390.9981782761689,67820600
2022-08-04,394.68609619140625,395.5628000849771,393.0374706018541,394.8766700856068,45656600
2022-08-05,394.0190734863281,394.66707717050787,390.3311350966772,390.388310181638,56814900
2022-08-08,393.5616149902344,397.973809576496,392.45618162514177,395.7153066396332,53886100
2022-08-09,391.9988098144531,393.3329436008308,390.92196391054046,392.82787762877587,44931800
2022-08-10,400.2323303222656,400.3752971125264,397.11617195301557,399.07926069918796,68665700
2022-08-11,400.2323303222656,404.95901714510643,399.4890251570347,403.0912008165285,59489700
2022-08-12,407.00787353515625,407.1126848285764,401.2234185174377,402.1763753606097,61694500
2022-08-15,408.68505859375,409.20920230766916,404.73029350332524,404.7874685874713,54048300
2022-08-16,409.48553466796875,411.42003574290754,406.79818960368954,407.608208672531,59289000
2022-08-17,406.57904052734375,409.29497340825594,404.5683155020595,405.87386175365134,63563400
2022-08-18,407.7607116699219,408.4468126683968,405.4831308884467,406.7791382170342,49023200
2022-08-19,402.2811584472656,405.2543787214376,401.4044254803512,404.98755200662555,68016900
2022-08-22,393.9046936035156,397.6021705890649,392.99937302336656,397.43061626518767,77695600
2022-08-23,392.9517822265625,395.8773668795127,392.39905094051335,393.4758968870475,49105200
2022-08-24,394.20965576171875,395.5818868105569,392.0369154016521,392.72301638510424,49177800
2022-08-25,399.7748718261719,399.8225080280783,394.60983375096794,395.7057281321885,50942300
2022-08-26,386.2428894042969,400.203699664141,386.1857143271262,399.66053643101975,103087000
2022-08-29,383.6889953613281,386.74797850113623,382.32627413715045,383.2792309230537,65370800
2022-08-30,379.4769592285156,385.08988933213567,377.3709326212233,384.851650106996,85652400
2022-08-31,376.58941650390625,382.364331699267,376.45601769036006,381.11596076613347,76029700
2022-09-01,377.7711181640625,378.1141686261382,371.69124959831555,374.4071820841404,78740100
2022-09-02,373.7877197265625,382.6692829844878,371.96756897369653,381.44949959452725,99632100
2022-09-06,372.37738037109375,375.5793010181184,370.1474651172163,374.6358831635364,76637400
2022-09-07,379.067138671875,379.8390313205994,371.84373923012936,372.0629006724015,70964200
2022-09-08,381.5448913574219,382.0022920606775,375.5793718090097,376.78964569422635,80821700
2022-09-09,387.4721984863281,388.33939256969063,383.5269438047842,383.79377051643957,76706900
2022-09-12,391.6366882324219,392.3609447639195,389.2447571690339,389.5497103488156,69256300
2022-09-13,374.6072998046875,384.1368671918231,373.48281783266907,382.9265935212206,122947100
2022-09-14,376.0367126464844,377.56144915452813,372.7204129226339,375.91282362467837,85023700
2022-09-15,371.7675476074219,377.33281250988284,370.4905888291596,374.47394176041706,87633800
2022-09-16,368.93133544921875,369.59157905276464,365.63011743148934,367.57259441105026,103084800
2022-09-19,371.7923583984375,371.7923583984375,365.69709245580265,365.7736585180336,73278500
2022-09-20,367.52471923828125,369.46716694201893,364.75937617695666,368.4528856307902,77274900
2022-09-21,361.1136779785156,372.5195676498082,361.1040999209618,369.45756777486804,106746600
2022-09-22,358.0804443359375,361.9844671030688,357.33408575392417,360.3386469989625,89472600
2022-09-23,352.08087158203125,354.6357020723969,347.6218469958117,354.5974190369315,122346900
2022-09-26,348.5978088378906,354.24334411898207,347.37301464402196,350.6072445688274,92581200
2022-09-27,347.7079162597656,354.42514263246454,345.3061598238864,352.14778414446056,108294100
2022-09-28,354.5495910644531,356.2432430846765,346.96160717757476,348.6648372571205,110802200
2022-09-29,347.1434020996094,351.2770645774252,344.18667281835667,350.9900148225072,112952300
2022-09-30,341.7752990722656,350.1287964039732,341.64135226905466,346.19604000195835,153711200
2022-10-03,350.7986145019531,352.65494737821973,343.7177718900961,345.50711675915556,89756500
2022-10-04,361.668701171875,361.69740614716403,350.76037254104983,356.3389202158151,103602800
2022-10-05,360.8266296386719,363.0944101650707,354.9514544776004,357.2862230097623,88065700
2022-10-06,357.1043701171875,362.3862890220764,356.6067783672369,359.4199822408717,82333500
2022-10-07,347.1434020996094,357.19055234132986,345.3731840738835,353.05686066211473,107789500
2022-10-10,344.49285888671875,348.5021527143666,342.24423427525903,348.26293484494323,76042800
